date,description,amount,running_balance,currency,bank_name,account_number,sort_code,account_name
2026-01-16,CLIENT INVOICE PAYMENT,627.81,31483.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-16,NEWS MEMBERSHIP,-8.65,31474.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-16,TESCO SUPERMARKET,-35.09,31439.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-16,TFL RAIL TRAVEL,-9.38,31430.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-17,LOCAL CAFE,-12.27,31417.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-18,LOCAL CAFE,-43.87,31374.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-19,FREELANCE CREDIT,203.13,31577.17,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-19,TESCO SUPERMARKET,-57.02,31520.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-19,TFL BUS JOURNEY,-1.78,31518.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-19,TFL BUS JOURNEY,-1.78,31516.59,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-20,BROADBAND SERVICE,-26.37,31490.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-20,TFL RAIL TRAVEL,-9.38,31480.84,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-21,FREELANCE CREDIT,521.68,32002.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-21,TFL RAIL TRAVEL,-3.26,31999.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-22,MOBILE NETWORK,-21.52,31977.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-22,TFL BUS JOURNEY,-1.78,31975.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-22,TFL BUS JOURNEY,-1.78,31974.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-23,CLIENT INVOICE PAYMENT,222.82,32197.0,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-23,CONTRACT PAY,676.46,32873.46,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-24,NEIGHBOURHOOD PUB,-15.24,32858.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-25,LIDL MARKET,-13.75,32844.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-26,CITY RESTAURANT,-25.56,32818.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-26,TFL RAIL TRAVEL,-4.69,32814.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-27,TRANSFER TO SAVINGS,-582.4,32231.82,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-28,LIDL MARKET,-27.78,32204.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-28,TFL RAIL TRAVEL,-9.38,32194.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-30,FREELANCE CREDIT,172.59,32367.25,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-30,DELIVEROO TAKEAWAY,-16.95,32350.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-31,LOCAL CAFE,-27.44,32322.86,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-31,CITY TAXI,-16.73,32306.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-01,HOME RENT PAYMENT,-738.36,31567.77,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-02,FREELANCE CREDIT,767.13,32334.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-03,FREELANCE CREDIT,148.97,32483.87,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-04,TFL BUS JOURNEY,-1.79,32482.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-04,TFL BUS JOURNEY,-1.79,32480.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-05,CONTRACT PAY,348.89,32829.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-05,TFL BUS JOURNEY,-1.79,32827.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-05,TFL BUS JOURNEY,-1.79,32825.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-06,TFL RAIL TRAVEL,-3.26,32822.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-07,NIMO ENERGY,-77.59,32744.75,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-07,TESCO SUPERMARKET,-25.84,32718.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-08,NEIGHBOURHOOD PUB,-50.21,32668.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-08,CITY TAXI,-11.48,32657.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-09,GYM MEMBERSHIP,-30.54,32626.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-09,TFL RAIL TRAVEL,-4.69,32621.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-10,VIDEO STREAMING,-8.14,32613.85,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-10,TFL BUS JOURNEY,-1.79,32612.06,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-10,TFL BUS JOURNEY,-1.79,32610.27,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-11,TFL BUS JOURNEY,-1.79,32608.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-11,TFL BUS JOURNEY,-1.79,32606.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-13,FREELANCE CREDIT,391.26,32997.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-13,FREELANCE CREDIT,448.78,33446.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-13,TFL RAIL TRAVEL,-4.69,33442.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-14,ALDI GROCERIES,-12.18,33429.86,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-15,CITY WATER,-33.36,33396.5,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-16,NEWS MEMBERSHIP,-8.66,33387.84,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-16,TFL BUS JOURNEY,-1.79,33386.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-16,TFL BUS JOURNEY,-1.79,33384.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-18,TFL BUS JOURNEY,-1.79,33382.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-18,TFL BUS JOURNEY,-1.79,33380.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-19,TFL RAIL TRAVEL,-3.27,33377.41,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-20,BROADBAND SERVICE,-23.34,33354.07,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-20,LIDL MARKET,-20.64,33333.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-22,MOBILE NETWORK,-20.53,33312.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-23,CONTRACT PAY,549.93,33862.83,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-23,CONTRACT PAY,762.82,34625.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-24,CONTRACT PAY,506.49,35132.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-24,TFL BUS JOURNEY,-1.79,35130.35,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-24,TFL BUS JOURNEY,-1.79,35128.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-26,FREELANCE CREDIT,372.36,35500.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-26,TFL BUS JOURNEY,-1.79,35499.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-26,TFL BUS JOURNEY,-1.79,35497.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-27,FREELANCE CREDIT,322.82,35820.16,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-27,TFL BUS JOURNEY,-1.79,35818.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-27,TFL BUS JOURNEY,-1.79,35816.58,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-27,TRANSFER TO SAVINGS,-503.11,35313.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-28,SAINSBURY STORE,-36.8,35276.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-02-28,CITY DEPARTMENT STORE,-64.82,35211.85,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-01,HOME RENT PAYMENT,-739.27,34472.58,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-01,LOCAL CAFE,-11.49,34461.09,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-02,TFL BUS JOURNEY,-1.79,34459.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-02,TFL BUS JOURNEY,-1.79,34457.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-05,LIDL MARKET,-15.04,34442.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-05,TFL RAIL TRAVEL,-3.27,34439.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-06,TFL BUS JOURNEY,-1.79,34437.41,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-06,TFL BUS JOURNEY,-1.79,34435.62,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-07,NIMO ENERGY,-77.41,34358.21,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-09,GYM MEMBERSHIP,-30.56,34327.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-09,SAINSBURY STORE,-14.13,34313.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-09,TFL BUS JOURNEY,-1.79,34311.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-09,TFL BUS JOURNEY,-1.79,34309.94,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-10,CONTRACT PAY,290.86,34600.8,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-10,VIDEO STREAMING,-8.14,34592.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-10,TFL BUS JOURNEY,-1.79,34590.87,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-10,TFL BUS JOURNEY,-1.79,34589.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-11,TFL BUS JOURNEY,-1.79,34587.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-11,TFL BUS JOURNEY,-1.79,34585.5,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-12,TFL BUS JOURNEY,-1.79,34583.71,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-12,TFL BUS JOURNEY,-1.79,34581.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-12,CITY DEPARTMENT STORE,-35.81,34546.11,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-13,TFL RAIL TRAVEL,-3.27,34542.84,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-14,NEIGHBOURHOOD PUB,-25.52,34517.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-15,CITY WATER,-34.62,34482.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-16,CLIENT INVOICE PAYMENT,302.9,34785.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-16,NEWS MEMBERSHIP,-8.66,34776.94,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-17,FREELANCE CREDIT,498.57,35275.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-17,TFL BUS JOURNEY,-1.79,35273.72,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-17,TFL BUS JOURNEY,-1.79,35271.93,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-18,LOCAL CAFE,-62.37,35209.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-19,TFL BUS JOURNEY,-1.79,35207.77,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-19,TFL BUS JOURNEY,-1.79,35205.98,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-20,FREELANCE CREDIT,341.78,35547.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-20,BROADBAND SERVICE,-25.12,35522.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-20,SAINSBURY STORE,-20.88,35501.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-20,TFL BUS JOURNEY,-1.79,35499.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-20,TFL BUS JOURNEY,-1.79,35498.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-22,MOBILE NETWORK,-19.49,35478.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-22,CITY TAXI,-12.9,35465.79,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-22,ELECTRONICS STORE,-87.47,35378.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-24,CLIENT INVOICE PAYMENT,499.15,35877.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-24,TFL BUS JOURNEY,-1.79,35875.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-24,TFL BUS JOURNEY,-1.79,35873.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-25,SAINSBURY STORE,-14.93,35858.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-27,FREELANCE CREDIT,288.41,36147.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-27,TFL BUS JOURNEY,-1.79,36145.58,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-27,TFL BUS JOURNEY,-1.79,36143.79,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-28,AMAZON MARKETPLACE,-22.77,36121.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-29,DELIVEROO TAKEAWAY,-58.75,36062.27,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-29,AMAZON MARKETPLACE,-118.4,35943.87,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-29,ONLINE SHOP,-45.34,35898.53,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-31,TFL BUS JOURNEY,-1.79,35896.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-03-31,TFL BUS JOURNEY,-1.79,35894.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-01,HOME RENT PAYMENT,-740.28,35154.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-01,LIDL MARKET,-49.0,35105.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-01,TFL RAIL TRAVEL,-4.7,35100.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-03,TFL BUS JOURNEY,-1.79,35099.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-03,TFL BUS JOURNEY,-1.79,35097.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-04,DELIVEROO TAKEAWAY,-29.2,35068.19,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-04,CITY TAXI,-10.05,35058.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-06,FREELANCE CREDIT,174.18,35232.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-06,TFL BUS JOURNEY,-1.79,35230.53,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-06,TFL BUS JOURNEY,-1.79,35228.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-07,NIMO ENERGY,-74.41,35154.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-07,SAINSBURY STORE,-8.11,35146.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-09,GYM MEMBERSHIP,-30.58,35115.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-09,TFL RAIL TRAVEL,-9.4,35106.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-10,VIDEO STREAMING,-8.15,35098.09,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-10,ALDI GROCERIES,-15.99,35082.1,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-12,CITY TAXI,-12.55,35069.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-13,ALDI GROCERIES,-67.53,35002.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-13,TFL BUS JOURNEY,-1.79,35000.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-13,TFL BUS JOURNEY,-1.79,34998.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-14,TFL BUS JOURNEY,-1.79,34996.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-14,TFL BUS JOURNEY,-1.79,34994.86,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-15,CONTRACT PAY,594.35,35589.21,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-15,CITY WATER,-33.3,35555.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-16,NEWS MEMBERSHIP,-8.67,35547.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-16,SAINSBURY STORE,-81.64,35465.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-17,TFL BUS JOURNEY,-1.79,35463.81,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-17,TFL BUS JOURNEY,-1.79,35462.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-18,LIDL MARKET,-46.65,35415.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-18,ONLINE SHOP,-57.32,35358.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-20,BROADBAND SERVICE,-26.09,35331.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-21,TFL BUS JOURNEY,-1.79,35330.17,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-21,TFL BUS JOURNEY,-1.79,35328.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-22,CONTRACT PAY,303.11,35631.49,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-22,MOBILE NETWORK,-22.53,35608.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-22,TFL RAIL TRAVEL,-6.54,35602.42,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-23,TFL RAIL TRAVEL,-3.27,35599.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-24,TFL BUS JOURNEY,-1.79,35597.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-24,TFL BUS JOURNEY,-1.79,35595.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-25,ALDI GROCERIES,-30.19,35565.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-25,ELECTRONICS STORE,-33.09,35532.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-27,TRANSFER TO SAVINGS,-595.26,34937.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-28,CONTRACT PAY,72.65,35009.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-04-29,TFL RAIL TRAVEL,-4.7,35004.98,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-01,HOME RENT PAYMENT,-741.26,34263.72,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-02,LIDL MARKET,-97.03,34166.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-02,CITY DEPARTMENT STORE,-64.33,34102.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-03,ALDI GROCERIES,-30.14,34072.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-03,LIDL MARKET,-22.12,34050.1,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-04,TFL RAIL TRAVEL,-4.7,34045.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-05,TFL BUS JOURNEY,-1.79,34043.61,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-05,TFL BUS JOURNEY,-1.79,34041.82,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-06,SAINSBURY STORE,-58.36,33983.46,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-06,TFL BUS JOURNEY,-1.79,33981.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-06,TFL BUS JOURNEY,-1.79,33979.88,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-07,NIMO ENERGY,-92.07,33887.81,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-07,TFL BUS JOURNEY,-1.79,33886.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-07,TFL BUS JOURNEY,-1.79,33884.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-08,TFL BUS JOURNEY,-1.79,33882.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-08,TFL BUS JOURNEY,-1.79,33880.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-09,GYM MEMBERSHIP,-30.6,33850.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-10,VIDEO STREAMING,-8.15,33841.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-10,TESCO SUPERMARKET,-23.7,33818.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-11,TFL BUS JOURNEY,-1.79,33816.41,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-11,TFL BUS JOURNEY,-1.79,33814.62,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-12,FREELANCE CREDIT,324.81,34139.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-13,ALDI GROCERIES,-73.82,34065.61,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-13,TFL BUS JOURNEY,-1.79,34063.82,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-13,TFL BUS JOURNEY,-1.79,34062.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-14,TFL RAIL TRAVEL,-3.27,34058.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-15,CLIENT INVOICE PAYMENT,484.88,34543.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-15,CONTRACT PAY,486.6,35030.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-15,CITY WATER,-35.74,34994.5,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-16,NEWS MEMBERSHIP,-8.67,34985.83,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-18,TFL BUS JOURNEY,-1.79,34984.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-18,TFL BUS JOURNEY,-1.79,34982.25,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-19,SAINSBURY STORE,-16.28,34965.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-20,BROADBAND SERVICE,-23.98,34941.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-21,TFL BUS JOURNEY,-1.79,34940.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-21,TFL BUS JOURNEY,-1.79,34938.41,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-22,MOBILE NETWORK,-21.19,34917.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-22,CITY RESTAURANT,-14.28,34902.94,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-22,TFL BUS JOURNEY,-1.79,34901.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-22,TFL BUS JOURNEY,-1.79,34899.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-25,TFL BUS JOURNEY,-1.79,34897.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-25,TFL BUS JOURNEY,-1.79,34895.78,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-26,TFL BUS JOURNEY,-1.79,34893.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-26,TFL BUS JOURNEY,-1.79,34892.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-27,CONTRACT PAY,283.54,35175.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-27,TFL RAIL TRAVEL,-6.55,35169.19,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-29,TFL BUS JOURNEY,-1.79,35167.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-29,TFL BUS JOURNEY,-1.79,35165.61,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-05-30,SAINSBURY STORE,-63.59,35102.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-01,HOME RENT PAYMENT,-742.27,34359.75,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-02,TFL RAIL TRAVEL,-6.55,34353.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-03,TFL BUS JOURNEY,-1.79,34351.41,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-03,TFL BUS JOURNEY,-1.79,34349.62,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-05,TFL RAIL TRAVEL,-4.71,34344.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-06,CITY RESTAURANT,-29.48,34315.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-07,NIMO ENERGY,-83.55,34231.88,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-07,TESCO SUPERMARKET,-132.52,34099.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-08,TFL BUS JOURNEY,-1.79,34097.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-08,TFL BUS JOURNEY,-1.79,34095.78,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-09,GYM MEMBERSHIP,-30.62,34065.16,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-09,SAINSBURY STORE,-22.86,34042.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-09,TFL BUS JOURNEY,-1.79,34040.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-09,TFL BUS JOURNEY,-1.79,34038.72,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-10,VIDEO STREAMING,-8.16,34030.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-10,TESCO SUPERMARKET,-80.96,33949.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-11,DELIVEROO TAKEAWAY,-11.87,33937.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-11,TFL BUS JOURNEY,-1.79,33935.94,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-11,TFL BUS JOURNEY,-1.79,33934.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-15,CITY WATER,-30.67,33903.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-15,TFL BUS JOURNEY,-1.79,33901.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-15,TFL BUS JOURNEY,-1.79,33899.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-16,CLIENT INVOICE PAYMENT,332.33,34232.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
